municipality_of_production,municipality_of_production_id,state_of_production,state_of_production_id,volume_tons,volume_pct,fob_usd,fob_pct,deforestation_exposure_ha,deforestation_exposure_pct,gross_emissions_tons_co2,gross_emissions_pct
ROCHEDO,5007505,MATO GROSSO DO SUL,50,18948.54245678472,1.5557387886026153E-4,2153986.4642835283,6.344335805547685E-5,49.683009344212806,1.1926450708242515E-4,12163.243886266733,1.9370791735659655E-4
CRISTALANDIA,1706100,TOCANTINS,17,18944.79390771051,1.555431020170873E-4,6547378.52495244,1.9284600296755637E-4,684.2979537447509,0.0016426633416155233,105856.81606589619,0.0016858416693656183
IBEMA,4109757,PARANA,41,18933.68134142845,1.5545186412665145E-4,6433796.783238083,1.8950057474521816E-4,8.007124322742845,1.9221173356940776E-5,3578.644856214936,5.699234912480735E-5
SANTA CECILIA DO SUL,4316733,RIO GRANDE DO SUL,43,18899.99999139795,1.551753289640422E-4,0.0,0.0,3.0147317727568335,7.236890510647999E-6,1347.38189599488,2.1457971524507427E-5
SANTA CECILIA DO PAVAO,4123204,PARANA,41,18882.493984771485,1.5503159878741017E-4,6449424.937111934,1.8996088523388902E-4,4.836067501565156,1.160902317320453E-5,2161.3962005845237,3.442170201572716E-5
PORTO MURTINHO,5006903,MATO GROSSO DO SUL,50,18867.588405363826,1.549092189890485E-4,6530438.294617169,1.9234704667580438E-4,83.2563963366883,1.998577220184182E-4,14404.669424879437,2.2940414091787695E-4
CIDADE OCIDENTAL,5205497,GOIAS,52,18817.3623904565,1.5449684658749589E-4,6450156.068953311,1.899824199370858E-4,35.32367658664093,8.479480071863756E-5,4171.959414812999,6.644128631278431E-5
BOM JARDIM,2102002,MARANHAO,21,18752.442764834486,1.5396383472153274E-4,6480901.383620013,1.908879901620021E-4,357.8933278107612,8.591261256683753E-4,216264.67894359995,0.003444161849229821
ITACURUBI,4310553,RIO GRANDE DO SUL,43,18724.70650219835,1.5373611071726003E-4,6523086.1915440215,1.921304983754948E-4,1514.4995842587402,0.003635569760715314,122185.67389605124,0.0019458898171021445
BRASILANDIA DE MINAS,3108552,MINAS GERAIS,31,18615.91742815803,1.5284291598923974E-4,6106078.486244646,1.798479842567252E-4,228.92681004147755,5.495408494358664E-4,28118.79807041631,4.478109510688128E-4
CRISSIUMAL,4306007,RIO GRANDE DO SUL,43,18612.42913430627,1.5281427592859335E-4,6048261.943428053,1.7814506007950062E-4,4.529155314110452,1.0872277729691296E-5,2024.22714004868,3.223719159312849E-5
CAPIVARI DO SUL,4304671,RIO GRANDE DO SUL,43,18592.081611742182,1.5264721595457627E-4,6475591.320789632,1.9073158796401664E-4,42.652044089446996,1.0238661227509344E-4,3340.7094822997324,5.320306674442061E-5
NOVA AMERICA DA COLINA,4116604,PARANA,41,18580.21021769576,1.5254974783408665E-4,6346205.001478068,1.8692065288170435E-4,0.0,0.0,0.0,0.0
GUARARAPES,3518206,SAO PAULO,35,18544.918496300616,1.5225999098330935E-4,6315233.1136047635,1.860084091863134E-4,0.0,0.0,0.0,0.0
CAMPINA VERDE,3111101,MINAS GERAIS,31,18539.613187086175,1.5221643261807222E-4,6323241.110033221,1.862442761210142E-4,0.0,0.0,0.0,0.0
LUPIONOPOLIS,4113809,PARANA,41,18536.360523209914,1.5218972715843002E-4,6414057.443168634,1.8891917368231897E-4,0.0,0.0,0.0,0.0
ALIANCA DO TOCANTINS,1700350,TOCANTINS,17,18498.09411463015,1.5187554712973477E-4,6392997.714764543,1.882988819990394E-4,88.76555241461945,2.130825003228576E-4,13304.087900045979,2.1187663287396225E-4
VILA MARIA,4323408,RIO GRANDE DO SUL,43,18479.999993156234,1.5172698833326343E-4,0.0,0.0,6.625207777046244,1.590387036287907E-5,2961.0213076546875,4.7156274766627454E-5
ALEGRIA,4300455,RIO GRANDE DO SUL,43,18348.72041954168,1.5064913907235502E-4,3232815.2665386386,9.521910182961363E-5,0.9215919066202768,2.2122895920559337E-6,73.868172289043,1.1764007979158096E-6
BOM SUCESSO,4103206,PARANA,41,18290.660984407263,1.5017245166756398E-4,6331319.247405762,1.864822089818959E-4,0.0,0.0,0.0,0.0
SIQUEIRA CAMPOS,4126603,PARANA,41,18235.531792183185,1.4971982253831603E-4,115069.46130727035,3.389247405227448E-6,0.0,0.0,0.0,0.0
FRAIBURGO,4205506,SANTA CATARINA,42,18150.0,1.4901757788249854E-4,0.0,0.0,18.7625391777138,4.5039642650096035E-5,8385.59033324167,1.3354621961431505E-4
CAIBATE,4303301,RIO GRANDE DO SUL,43,18138.678669111923,1.4892462596473834E-4,6318741.995872468,1.8611175954518324E-4,132.33539488395743,3.1767229579525663E-4,10603.1458202511,1.6886229639678386E-4
MARQUINHO,4115457,PARANA,41,18080.704707527697,1.484486403264169E-4,5921059.377770134,1.7439844511583835E-4,26.44032054555061,6.34702253061836E-5,11817.041087804233,1.8819440273004902E-4
XAXIM,4219705,SANTA CATARINA,42,17973.58880812055,1.4756918292243017E-4,6261420.917490832,1.8442342874079175E-4,0.1307260465662886,3.138090408039794E-7,58.42573129394223,9.304694401272396E-7
PALMARES DO SUL,4313656,RIO GRANDE DO SUL,43,17746.99999999999,1.457088129300661E-4,6182279.266940589,1.8209239641713663E-4,46.696656272515675,1.120957398967971E-4,3738.8305004943154,5.954341427107295E-5
INHACORA,4310413,RIO GRANDE DO SUL,43,17734.99852951712,1.4561027683847463E-4,6178303.7294263905,1.8197530122914055E-4,12.103506111110574,2.905457437792801E-5,1703.3741433780451,2.7127389771850703E-5
BOA VISTA DA APARECIDA,4103057,PARANA,41,17696.89585983088,1.452974411609264E-4,5795369.864353088,1.7069639548100522E-4,1.1924598951681031,2.862510614594043E-6,532.9491960010104,8.487577802397801E-6
CRUZALTENSE,4306130,RIO GRANDE DO SUL,43,17637.633877127642,1.448108804378988E-4,6144385.012491004,1.809762618484405E-4,6.4101159810499055,1.5387540588061095E-5,2217.4547691161815,3.531447278163445E-5
MARA ROSA,5212808,GOIAS,52,17511.317547759096,1.4377378107428948E-4,6051964.725209123,1.7825412154030043E-4,5.9498309162872705,1.428262218454832E-5,749.3155829074456,1.1933359419992345E-5
SENADOR SALGADO FILHO,4320321,RIO GRANDE DO SUL,43,17509.999953847986,1.4376296318705718E-4,0.0,0.0,13.075834481156928,3.138865730298625E-5,1139.3052048029194,1.8144208939613838E-5
GUARACIABA,4206405,SANTA CATARINA,42,17420.620750130583,1.4302912999416276E-4,1378458.1301149435,4.060100384263786E-5,5.227616708229583,1.2548940536257478E-5,2336.392303792876,3.7208633776281896E-5
BARRETOS,3505500,SAO PAULO,35,17362.16366865441,1.4254917777974628E-4,628844.2967905434,1.85219334215721E-5,0.0,0.0,0.0,0.0
IGUATU,4110052,PARANA,41,17299.318997886752,1.4203320198797662E-4,5665171.609092684,1.6686154569728958E-4,0.0,0.0,0.0,0.0
ALTONIA,4100509,PARANA,41,17254.442328505844,1.4166474950452887E-4,3337392.576142379,9.829931417434415E-5,0.6540635068532255,1.5700852821738086E-6,292.3223007528382,4.655431117323498E-6
JUSSARA,5212204,GOIAS,52,17251.79664533832,1.4164302755976474E-4,5653201.038119206,1.6650896538492838E-4,2.617502867757557,6.283338981081713E-6,413.950657901687,6.592445286825545E-6
IBIRAIARAS,4309902,RIO GRANDE DO SUL,43,17247.48051287579,1.4160759066690599E-4,760869.2472880069,2.241058655173617E-5,2.972852188732868,7.136358195650114E-6,1328.6645448077525,2.115988499834772E-5
VARGEAO,4219101,SANTA CATARINA,42,17195.86751868987,1.4118383070101898E-4,5865043.88226144,1.7274856885285305E-4,13.53499102462548,3.249086668106664E-5,6049.2286689760385,9.633807379330783E-5
ENTRE RIOS DO OESTE,4107538,PARANA,41,17105.793140115533,1.4044428988975623E-4,5830347.3459798265,1.717266196386404E-4,0.0,0.0,0.0,0.0
PIEN,4119103,PARANA,41,17098.313766621708,1.4038288172875743E-4,5831577.346342852,1.71762847978388E-4,17.68531438045164,4.2453754915874036E-5,7904.143458642778,1.2587885124873524E-4
IRACEMA DO OESTE,4110656,PARANA,41,17054.7436039601,1.4002515610298446E-4,5585078.191650923,1.6450248010198434E-4,0.0,0.0,0.0,0.0
MAUA DA SERRA,4115754,PARANA,41,17026.231253036476,1.3979106015398312E-4,5891734.658660842,1.7353471700743266E-4,0.0,0.0,0.0,0.0
AMORINOPOLIS,5200902,GOIAS,52,16904.42701394958,1.3879100656254785E-4,5771024.886957314,1.6997934031683253E-4,1.7672553774475568,4.242312296740921E-6,413.95759784602944,6.592555810151207E-6
PATO BRAGADO,4118451,PARANA,41,16745.110592194516,1.3748296538971887E-4,5795807.556824745,1.7070928724270288E-4,0.0,0.0,0.0,0.0
NICOLAU VERGUEIRO,4312674,RIO GRANDE DO SUL,43,16691.481467622867,1.3704265231822432E-4,5811040.058346827,1.7115794421625888E-4,4.274633888106909,1.0261296776345232E-5,1910.4732185094551,3.0425583157208843E-5
NIOAQUE,5005806,MATO GROSSO DO SUL,50,16633.074014244048,1.3656310756710605E-4,5749352.089281714,1.6934099133655964E-4,43.539643208068945,1.0451730187635795E-4,11518.027131563153,1.8343240245564737E-4
CORONEL BARROS,4305871,RIO GRANDE DO SUL,43,16545.60710508329,1.3584497495289092E-4,2905963.007849913,8.559201956931367E-5,10.710743482038998,2.5711235263982153E-5,993.7588637177125,1.5826284636351205E-5
ITAPUCA,4310579,RIO GRANDE DO SUL,43,16499.999898741906,1.3547052451636307E-4,0.0,0.0,61.04927375764312,1.465493261891844E-4,27284.910375115604,4.345307233370995E-4
ENGENHO VELHO,4306924,RIO GRANDE DO SUL,43,16499.998631916133,1.3547051411529924E-4,5748069.440966196,1.693032123079121E-4,0.0,0.0,0.0,0.0
FAXINALZINHO,4308052,RIO GRANDE DO SUL,43,16497.78678983028,1.354523541510958E-4,5747298.906241586,1.6928051703510595E-4,0.0,0.0,0.0,0.0
CRIXAS DO TOCANTINS,1706258,TOCANTINS,17,16495.466990882505,1.3543330782490455E-4,5700883.676079961,1.6791340627781952E-4,246.96854429306111,5.928501934315087E-4,36301.51346397631,5.781262495228647E-4
SANTO ANTONIO DA PATRULHA,4317608,RIO GRANDE DO SUL,43,16493.96701394394,1.3542099251194232E-4,5745968.219037698,1.6924132307259227E-4,5.941656824225768,1.4263000203645203E-5,384.0955193473542,6.116981934628677E-6
ROQUE GONZALES,4316303,RIO GRANDE DO SUL,43,16456.808118429504,1.3511590553638584E-4,2890366.930370762,8.51326538564006E-5,111.7846697064158,2.6834009670270346E-4,12220.82814831538,1.9462498582766078E-4
MONTE CASTELO,4211108,SANTA CATARINA,42,16433.32454097293,1.3492309750153214E-4,5604775.092226677,1.6508263115517412E-4,60.98103627099772,1.4638552149384232E-4,27254.412818097448,4.3404502903468393E-4
PIRASSUNUNGA,3539301,SAO PAULO,35,16421.876308288098,1.3482910367752503E-4,5625935.18056196,1.6570587883244653E-4,0.0,0.0,0.0,0.0
CAMPINA DO MONTE ALEGRE,3509452,SAO PAULO,35,16326.943617444142,1.340496744956278E-4,5575125.563435901,1.642093361264261E-4,31.32216440067194,7.518913502440564E-5,4202.071534171411,6.692084225876819E-5
SANTA CRUZ DE MONTE CASTELO,4123303,PARANA,41,16320.137126261176,1.3399379092372897E-4,3144316.9265149185,9.261247826603066E-5,0.0,0.0,0.0,0.0
SAO PEDRO DAS MISSOES,4319364,RIO GRANDE DO SUL,43,16261.427194705047,1.3351176272548426E-4,5661319.219484429,1.667480776986097E-4,0.36096108293111284,8.664902991978707E-7,161.32527367611922,2.5692145181819243E-6
SAPOPEMA,4126207,PARANA,41,16253.237316172253,1.3344452108018899E-4,67221.708224072,1.979943223728273E-6,0.0,0.0,0.0,0.0
MEDEIROS,3141306,MINAS GERAIS,31,16248.709736942548,1.3340734813856465E-4,5642809.220075274,1.6620288554462266E-4,33.39967364605443,8.017621449845897E-5,4223.980067069411,6.726975052038759E-5
SAO CARLOS DO IVAI,4124608,PARANA,41,16196.760776886817,1.3298082978038174E-4,5604705.786561196,1.6508058983122744E-4,0.0,0.0,0.0,0.0
BODOQUENA,5002159,MATO GROSSO DO SUL,50,16192.769776218327,1.329480623284288E-4,5603683.841965618,1.650504895506708E-4,50.841774120768335,1.2204613226424336E-4,8674.84145835408,1.3815274017433112E-4
NOVA ROSALANDIA,1715002,TOCANTINS,17,16129.222941826061,1.3242632153816789E-4,5572706.60744013,1.6413808837538175E-4,630.0980240719484,0.0015125559269952805,92364.63873888906,0.0014709695846603745
VICTOR GRAEFF,4323200,RIO GRANDE DO SUL,43,16127.03523441823,1.3240835972775297E-4,5614531.4573399285,1.653699944118443E-4,0.34594206111672693,8.304370033690508E-7,154.61278327444404,2.462313550961104E-6
GUIMARANIA,3128907,MINAS GERAIS,31,16055.171145437525,1.318183314921256E-4,531960.782810522,1.5668333564271317E-5,2.627633891068815,6.307658592904874E-6,330.93453076415557,5.270357096768102E-6
MOSTARDAS,4312500,RIO GRANDE DO SUL,43,16045.755955721783,1.3174102963169892E-4,5589825.885674929,1.6464231833072783E-4,51.99680168732952,1.248187862401358E-4,4226.545164638101,6.731060144079116E-5
GUAPIARA,3517604,SAO PAULO,35,16021.907567591936,1.3154522637905366E-4,6191100.35959806,1.8235221222804733E-4,0.0,0.0,0.0,0.0
CASSIA,3115102,MINAS GERAIS,31,16012.95260866336,1.314717031675069E-4,5466430.057798277,1.6100782674020872E-4,5.599816359412671,1.3442409118787538E-5,2502.7404599477727,3.985784110832078E-5
CAMPESTRE DA SERRA,4303673,RIO GRANDE DO SUL,43,15992.643274131411,1.313049567300217E-4,5567743.69519543,1.6399191112507897E-4,186.8032573038723,4.4842288536479073E-4,9566.031996644377,1.5234555458751832E-4
IPIXUNA DO PARA,1503457,PARA,15,15989.595554701384,1.312799339329127E-4,5439531.80368159,1.602155675522849E-4,43.72811849819746,1.0496973849143213E-4,26433.023397521963,4.2096384481391316E-4
ARUANA,5202502,GOIAS,52,15950.929778294789,1.3096247496062306E-4,5253607.909588666,1.5473937892269225E-4,0.0,0.0,0.0,0.0
CRUZEIRO DO OESTE,4106605,PARANA,41,15942.02680624395,1.3088937857875136E-4,3054501.3335718717,8.996705643235816E-5,0.0,0.0,0.0,0.0
HERVAL,4307104,RIO GRANDE DO SUL,43,15902.267507897686,1.3056294142514983E-4,2792971.017949943,8.226396185331077E-5,1857.2447266562992,0.004458332532183826,150877.06164877754,0.002402819647632494
TRES PALMEIRAS,4321857,RIO GRANDE DO SUL,43,15859.998684981203,1.302159002344634E-4,5525114.02022569,1.627362998305143E-4,0.10681420113670397,2.5640844256661154E-7,8.561457360685703,1.3634702143465373E-7
OTACILIO COSTA,4211751,SANTA CATARINA,42,15840.181332068914,1.3005319313082528E-4,6171944.4118346935,1.817879943589961E-4,26.414639614395778,6.340857800188327E-5,11805.563442587834,1.8801161343701044E-4
BARRA DO JACARE,4102703,PARANA,41,15824.030324984968,1.2992058795418545E-4,5404366.863883481,1.5917982201553066E-4,0.0,0.0,0.0,0.0
JAPIRA,4112306,PARANA,41,15784.303752520429,1.2959441949103177E-4,65282.247513625625,1.922818491364503E-6,0.45742148762513224,1.0980443610522886E-6,204.4365727109295,3.255791226554885E-6
GUAPIRAMA,4109005,PARANA,41,15756.167738701319,1.2936341339568234E-4,65165.87987099883,1.919391007422677E-6,0.0,0.0,0.0,0.0
ARAGUAINA,1702109,TOCANTINS,17,15680.827696628015,1.2874484642117384E-4,414390.64331818215,1.2205431368678388E-5,0.0,0.0,0.0,0.0
ESTRELA VELHA,4307815,RIO GRANDE DO SUL,43,15675.0,1.2869699908033965E-4,0.0,0.0,27.388781694165573,6.574701475331017E-5,4225.2859597633105,6.729054774819882E-5
MOGI GUACU,3530706,SAO PAULO,35,15667.494511413151,1.2863537650568196E-4,5382664.643034269,1.5854060640727773E-4,0.06071397913423315,1.457444484550011E-7,8.14693534325029,1.2974547685931808E-7
SANTA RITA DO NOVO DESTINO,5219456,GOIAS,52,15654.325422064807,1.285272538722049E-4,5128058.6049716845,1.5104145898748935E-4,71.18277102884997,1.7087487677526947E-4,13969.7175208916,2.2247723652793052E-4
RIVERSUL,3543501,SAO PAULO,35,15615.487669605773,1.2820838291893518E-4,64584.04165786492,1.9022535877135457E-6,0.0,0.0,0.0,0.0
SERRA DO RAMALHO,2930154,BAHIA,29,15597.526249740571,1.2806091364710913E-4,854541.9686290979,2.5169615960052585E-5,0.0,0.0,0.0,0.0
VILA LANGARO,4323358,RIO GRANDE DO SUL,43,15572.362963505651,1.2785431464070187E-4,1134798.1208023555,3.342425994431383E-5,1.124717544988764,2.6998944987551383E-6,180.19605414465047,2.8697445098217357E-6
BOM DESPACHO,3107406,MINAS GERAIS,31,15512.061730731843,1.2735922132658167E-4,5378622.258207589,1.5842154230348245E-4,7.393853084890734,1.7749010280354102E-5,960.1868786789079,1.5291627980264892E-5
GRAMADO DOS LOUREIROS,4309126,RIO GRANDE DO SUL,43,15479.923338191049,1.270953543616524E-4,5392707.979783772,1.5883642210530365E-4,0.3644163112459126,8.747846055867375E-7,118.321697489189,1.8843533693019482E-6
BELA VISTA DA CAROBA,4102752,PARANA,41,15477.139369702521,1.270724970480953E-4,5024930.98609892,1.4800394572636036E-4,3.816239495358154,9.160916947865783E-6,1705.6018227864233,2.71628670789548E-5
BARAO DE ANTONINA,3505005,SAO PAULO,35,15411.0228476875,1.2652965826194138E-4,5979390.693165331,1.7611653136653137E-4,0.0,0.0,0.0,0.0
JACUIZINHO,4310876,RIO GRANDE DO SUL,43,15400.0,1.2643915699121088E-4,0.0,0.0,9.835550005838947,2.3610325518004542E-5,2149.7779302198583,3.423667317172229E-5
FREDERICO WESTPHALEN,4308508,RIO GRANDE DO SUL,43,15201.512914958126,1.2480951155573444E-4,5292507.684425729,1.5588513001453403E-4,4.68777855910869,1.12530542441625E-5,2095.1210386455396,3.3366225063056095E-5
PRATAPOLIS,3152907,MINAS GERAIS,31,15107.779099435946,1.2403992554169585E-4,5790389.252078569,1.7054969689533285E-4,0.0,0.0,0.0,0.0
CAMPINA DAS MISSOES,4303707,RIO GRANDE DO SUL,43,14904.999892759753,1.2237504035030077E-4,0.0,0.0,0.32683159508756154,7.845621592086834E-7,146.0716930904319,2.326290890643662E-6
DAVID CANABARRO,4306304,RIO GRANDE DO SUL,43,14881.999994488699,1.221862034835296E-4,0.0,0.0,15.700313530597713,3.7688742670423175E-5,7016.981876708105,1.1175020070104856E-4
SULINA,4126652,PARANA,41,14877.903619144634,1.2215257087020342E-4,4917370.81809243,1.4483587649078471E-4,7.705920906491839,1.849813186962187E-5,3444.0272316103838,5.4848472051760874E-5
PEDERNEIRAS,3536703,SAO PAULO,35,14829.0,1.217510557806926E-4,0.0,0.0,0.0,0.0,0.0,0.0
AMARALINA,5200829,GOIAS,52,14795.395374316038,1.2147515055066109E-4,5113333.742973635,1.5060775399093986E-4,0.26122691124964276,6.270775304894466E-7,39.613597927732535,6.308734434114744E-7
GALVAO,4205605,SANTA CATARINA,42,14790.0,1.2143085272077979E-4,0.0,0.0,3.566614172530298,8.561689133864146E-6,1594.0361293474589,2.538610766127125E-5
LAGOAO,4311254,RIO GRANDE DO SUL,43,14760.0,1.2118454267469302E-4,0.0,0.0,25.215900573299482,6.053099424148125E-5,3593.508249102435,5.7229058748326533E-5
CONCEICAO DO RIO VERDE,3117702,MINAS GERAIS,31,14757.74329895195,1.2116601440338804E-4,5063982.129861667,1.4915415522734715E-4,0.0,0.0,0.0,0.0
MATRINCHA,5212956,GOIAS,52,14749.286561076704,1.210965817535282E-4,4866629.800094335,1.4334135429840722E-4,0.0,0.0,0.0,0.0
SANTO EXPEDITO DO SUL,4317954,RIO GRANDE DO SUL,43,14745.0,1.2106138765164963E-4,0.0,0.0,2.2731925762270113,5.456819055158992E-6,1015.963858209978,1.6179914250147565E-5
NOVA SANTA BARBARA,4117214,PARANA,41,14708.78728177807,1.207640691085106E-4,5023394.511005159,1.479586905025541E-4,1.9665831081140286,4.720800292125691E-6,878.9300928152305,1.3997558494532088E-5
PINHAL DA SERRA,4314464,RIO GRANDE DO SUL,43,14700.0,1.2069192258251947E-4,0.0,0.0,106.04766027377914,2.5456835438793696E-4,8311.3272067647,1.323635289027948E-4
NOVA PALMA,4313102,RIO GRANDE DO SUL,43,14671.393439780282,1.2045705314364938E-4,5111042.138177411,1.5054025723271075E-4,45.78646915068121,1.099108275923454E-4,3980.2568422811432,6.33882926850749E-5
CRUZEIRO DO IGUACU,4106571,PARANA,41,14595.939623138334,1.1983755204183267E-4,4557869.8971770005,1.3424716294726773E-4,2.500737936609107,6.00304372236556E-6,1117.6612967240867,1.7799515007911778E-5
LIBERATO SALZANO,4311601,RIO GRANDE DO SUL,43,14568.600080575286,1.1961308524220949E-4,5072154.8775517,1.4939487473352488E-4,35.99933709266438,8.641672978995569E-5,16089.277163824601,2.562326629573237E-4
JOAO PINHEIRO,3136306,MINAS GERAIS,31,14563.979241134977,1.1957514660302608E-4,5021308.895604998,1.47897260940766E-4,71.55545765785205,1.7176951435239764E-4,10683.256055647731,1.701381062878565E-4
FORTALEZA DO TABOCAO,1708254,TOCANTINS,17,14560.0,1.1954247570078119E-4,5031980.384041465,1.4821157817213488E-4,17.28770136106902,4.149928131630439E-5,2493.4304857037287,3.970957344729874E-5
DIAMANTE D'OESTE,4107157,PARANA,41,14558.999975368684,1.1953426516368028E-4,0.0,0.0,0.0,0.0,0.0,0.0
SEDE NOVA,4320230,RIO GRANDE DO SUL,43,14514.900160264131,1.1917219091398626E-4,4718855.217927344,1.3898881268156033E-4,0.0,0.0,0.0,0.0
SAO FRANCISCO DE PAULA,4318200,RIO GRANDE DO SUL,43,14461.478021159297,1.187335772624874E-4,5034859.6210991135,1.4829638300754307E-4,386.5267737506851,9.278609680455123E-4,19732.075625486254,3.1424670180719126E-4
PARAISO DO NORTE,4118006,PARANA,41,14448.207272269781,1.1862461997013465E-4,2739046.3396870047,8.067566836688909E-5,0.0,0.0,0.0,0.0
BARROS CASSAL,4302006,RIO GRANDE DO SUL,43,14423.924829660478,1.1842525298486142E-4,5024832.024639792,1.480010309228603E-4,8.377079552701115,2.010925418630136E-5,1143.4555071564712,1.821030532252156E-5
FLORIANO PEIXOTO,4308250,RIO GRANDE DO SUL,43,14399.99999076463,1.1822882204582625E-4,5016497.379382837,1.47755542897717E-4,2.710947101987151,6.5076526988333E-6,1211.6106246085928,1.9295721843171205E-5
SAO GONCALO DO ABAETE,3161700,MINAS GERAIS,31,14346.967278535985,1.1779340571938811E-4,4984847.918499195,1.468233420169786E-4,8.038663475318895,1.929688337401562E-5,1764.5958279767572,2.8102386666722542E-5
BOA ESPERANCA DO IGUACU,4103024,PARANA,41,14326.565277233483,1.1762589845668539E-4,4662129.084534726,1.3731800534288576E-4,7.529716850105796,1.807515246060076E-5,3365.275895348613,5.359430355206151E-5
ROSANA,3544251,SAO PAULO,35,14320.683015499031,1.1757760311805513E-4,4955508.230724758,1.4595917302261647E-4,0.0,0.0,0.0,0.0
PALMITAL,4117800,PARANA,41,14287.497567690809,1.1730513947875335E-4,3060941.2214594707,9.015673641404085E-5,0.8344192398347083,2.003030827893486E-6,372.92915661116854,5.939150026438705E-6
ESTRELA DO SUL,3124807,MINAS GERAIS,31,14175.540025356753,1.1638593056501791E-4,4849332.639770756,1.4283188501717063E-4,2.728326874545003,6.5493729978787185E-6,648.1392923996619,1.0322058298072298E-5
PORTO ESPERIDIAO,5106828,MATO GROSSO,51,14141.259877678116,1.1610447907319836E-4,4972660.884839364,1.464643860286586E-4,0.0,0.0,0.0,0.0
JANDAIA DO SUL,4112108,PARANA,41,14080.762855567393,1.156077782630582E-4,4872484.373960912,1.4351379448419223E-4,3.3655648548415815,8.079068453476643E-6,1504.1806359653037,2.3955097920049243E-5
ITUPORANGA,4208500,SANTA CATARINA,42,14044.691092744335,1.1531161701094559E-4,4790104.072877446,1.4108737118719405E-4,6.8241567935968215,1.6381449251650666E-5,3049.938107997803,4.857233518385911E-5
CAPAO ALTO,4203253,SANTA CATARINA,42,14039.999994800519,1.1527310152592095E-4,0.0,0.0,1389.4580526655714,0.003335406448807802,74593.82173297889,0.0011879572580041006
NUPORANGA,3533601,SAO PAULO,35,14026.000000000004,1.1515815688043663E-4,4887352.322998159,1.4395171395581452E-4,0.0,0.0,0.0,0.0
CRUZEIRO DO SUL,4106704,PARANA,41,14022.30275920826,1.1512780129544303E-4,4853390.955434284,1.4295141834665655E-4,0.0,0.0,0.0,0.0
PENAPOLIS,3537305,SAO PAULO,35,14014.52775369871,1.1506396589659696E-4,4772466.902960304,1.4056788728852862E-4,0.0,0.0,0.0,0.0
GUABIJU,4309258,RIO GRANDE DO SUL,43,13935.000000000002,1.1441101640730673E-4,0.0,0.0,15.617659501021453,3.749033093518602E-5,6980.041096739412,1.1116189369839582E-4
TUPANCI DO SUL,4322186,RIO GRANDE DO SUL,43,13865.520360690818,1.1384056530196215E-4,4927073.796983801,1.4512166731362293E-4,1.9619142169065529,4.709592577137591E-6,876.8434131496716,1.396432670406687E-5
GODOY MOREIRA,4108551,PARANA,41,13818.456708229012,1.1345415695506617E-4,2615357.300053391,7.703254053896023E-5,0.0,0.0,0.0,0.0
GRANDES RIOS,4108700,PARANA,41,13818.45670822901,1.1345415695506616E-4,2615357.300053391,7.703254053896023E-5,0.0,0.0,0.0,0.0
ALTO PARAGUAI,5100508,MATO GROSSO,51,13777.461464972885,1.1311757227987434E-4,2739863.176949361,8.069972743121843E-5,0.42229428524276047,1.0137211984134668E-6,60.43172441940408,9.624162426577388E-7
SAO JOAO BATISTA DO GLORIA,3162203,MINAS GERAIS,31,13769.39866194973,1.1305137396706693E-4,4784979.136995619,1.4093642170466317E-4,0.1093136283540976,2.624083398958093E-7,13.767387621407135,2.192549955028733E-7
CAPAO DO LEAO,4304663,RIO GRANDE DO SUL,43,13679.574505226861,1.1231388756099643E-4,2402591.650027937,7.076575681478249E-5,112.85375561118892,2.7090644695290997E-4,9158.33408636822,1.4585268855205231E-4
SAO LUIS DE MONTES BELOS,5220108,GOIAS,52,13611.762725636201,1.1175713014245636E-4,920235.8383148046,2.7104558340438645E-5,0.0,0.0,0.0,0.0
MAXIMILIANO DE ALMEIDA,4312203,RIO GRANDE DO SUL,43,13587.101,1.1155464911652198E-4,0.0,0.0,30.104598908386443,7.226635819999987E-5,13454.726527214296,2.1427565529060375E-4
JABORANDI,2917359,BAHIA,29,13582.915008711769,1.1152028072628453E-4,2245957.777826029,6.615227432429391E-5,89.05555329357136,2.137786500194681E-4,10760.588552220457,1.713696788021594E-4
SANTA AMELIA,4123105,PARANA,41,13553.622894051927,1.112797826558897E-4,4622773.055842563,1.3615881578373082E-4,2.870928775926981,6.891690134095413E-6,1283.1116493781578,2.0434424209619104E-5
CONCHAL,3512209,SAO PAULO,35,13511.75568820861,1.1093603887586331E-4,4865791.25511595,1.4331665585661497E-4,0.9758886776121338,2.342629475126351E-6,130.63421071852386,2.080438502296189E-6
ARROIO DO TIGRE,4301206,RIO GRANDE DO SUL,43,13500.0,1.108395207390485E-4,0.0,0.0,5.595433313253705,1.3431887577388003E-5,2500.7815337516595,3.982664387859715E-5
JABOTICABA,4310850,RIO GRANDE DO SUL,43,13497.379486415339,1.1081800544498819E-4,4699202.313025841,1.384099574737069E-4,0.0,0.0,0.0,0.0
HULHA NEGRA,4309654,RIO GRANDE DO SUL,43,13474.602227061712,1.1063099651828413E-4,4694118.528030081,1.382602200463316E-4,1814.3434527053403,0.004355347641403147,146522.85262641613,0.002333475912577634
PIRAQUE,1717206,TOCANTINS,17,13446.411140898443,1.1039953826054708E-4,4640674.850465294,1.3668609391890858E-4,0.0,0.0,0.0,0.0
